text,language
巴士站就位于拐角处。,Chinese
バス停はすぐ近くにあります。,Japanese
Halte bus sudah dekat.,Indonesian
बस स्टॉप बिल्कुल कोने के आसपास है।,Hindi
বাস স্টপেজটা একেবারে কোণায়।,Bengali
I'm trying to eat healthier these days.,English
Estoy intentando comer más sano estos días.,Spanish
J'essaie de manger plus sainement ces jours-ci.,French
أحاول أن أتناول طعامًا صحيًا هذه الأيام.,Arabic
Προσπαθώ να τρώω πιο υγιεινά αυτές τις μέρες.,Greek
"Ich versuche heutzutage, mich gesünder zu ernähren.",German
Sto cercando di mangiare più sano in questi giorni.,Italian
Estou tentando me alimentar de maneira mais saudável atualmente.,Portuguese
В эти дни я стараюсь питаться здоровее.,Russian
这些天我正在努力吃得更健康。,Chinese
最近は健康的な食事を心がけています。,Japanese
Saya mencoba makan lebih sehat hari ini.,Indonesian
मैं इन दिनों स्वस्थ भोजन करने की कोशिश कर रहा हूं।,Hindi
আমি আজ স্বাস্থ্যকর খাওয়ার চেষ্টা করছি।,Bengali
I love listening to music while I work.,English
Me encanta escuchar música mientras trabajo.,Spanish
J'aime écouter de la musique pendant que je travaille.,French
أحب الاستماع إلى الموسيقى أثناء العمل.,Arabic
Μου αρέσει να ακούω μουσική ενώ δουλεύω.,Greek
"Ich liebe es, Musik zu hören, während ich arbeite.",German
Adoro ascoltare la musica mentre lavoro.,Italian
Adoro ouvir música enquanto trabalho.,Portuguese
Я люблю слушать музыку во время работы.,Russian
我喜欢在工作时听音乐。,Chinese
仕事中に音楽を聴くのが大好きです。,Japanese
Saya suka mendengarkan musik sambil bekerja.,Indonesian
मुझे काम करते समय संगीत सुनना पसंद है।,Hindi
আমি কাজ করার সময় গান শুনতে ভালোবাসি।,Bengali
The library is a great place to study.,English
La biblioteca es un gran lugar para estudiar.,Spanish
La bibliothèque est un endroit idéal pour étudier.,French
المكتبة مكان عظيم للدراسة.,Arabic
Η βιβλιοθήκη είναι ένα εξαιρετικό μέρος για μελέτη.,Greek
Die Bibliothek ist ein großartiger Ort zum Lernen.,German
La biblioteca è un ottimo posto per studiare.,Italian
A biblioteca é um ótimo lugar para estudar.,Portuguese
Библиотека – прекрасное место для учебы.,Russian
图书馆是一个学习的好地方。,Chinese
図書館は勉強するのに最適な場所です。,Japanese
Perpustakaan adalah tempat yang bagus untuk belajar.,Indonesian
पुस्तकालय अध्ययन के लिए एक बेहतरीन जगह है।,Hindi
লাইব্রেরি অধ্যয়নের জন্য একটি দুর্দান্ত জায়গা।,Bengali
I'm going to volunteer at the animal shelter this weekend.,English
Voy a ser voluntaria en el refugio de animales este fin de semana.,Spanish
Je vais faire du bénévolat au refuge pour animaux ce week-end.,French
سأتطوع في ملجأ الحيوانات في نهاية هذا الأسبوع.,Arabic
Θα πάω εθελοντικά στο καταφύγιο ζώων αυτό το Σαββατοκύριακο.,Greek
Ich werde dieses Wochenende ehrenamtlich im Tierheim arbeiten.,German
Questo fine settimana farò volontariato al rifugio per animali.,Italian
Vou ser voluntário no abrigo de animais neste fim de semana.,Portuguese
На этих выходных я собираюсь поработать волонтером в приюте для животных.,Russian
这个周末我要去动物收容所做志愿者。,Chinese
今週末、動物保護施設でボランティアをするつもりです。,Japanese
Saya akan menjadi sukarelawan di penampungan hewan akhir pekan ini.,Indonesian
मैं इस सप्ताह के अंत में पशु आश्रय में स्वयंसेवा करने जा रहा हूँ।,Hindi
আমি এই সপ্তাহান্তে পশু আশ্রয়ে স্বেচ্ছাসেবক হতে যাচ্ছি।,Bengali
Can you help me carry these groceries?,English
¿Puedes ayudarme a llevar estos comestibles?,Spanish
Pouvez-vous m'aider à porter ces courses ?,French
هل يمكنك مساعدتي في حمل هذه البقالة؟,Arabic
Μπορείτε να με βοηθήσετε να μεταφέρω αυτά τα είδη παντοπωλείου;,Greek
Können Sie mir beim Tragen dieser Lebensmittel helfen?,German
Puoi aiutarmi a portare questa spesa?,Italian
Você pode me ajudar a carregar essas compras?,Portuguese
Можешь помочь мне донести эти продукты?,Russian
你能帮我搬运这些杂货吗？,Chinese
これらの食料品を運ぶのを手伝ってくれませんか？,Japanese
Bisakah Anda membantu saya membawa belanjaan ini?,Indonesian
क्या आप ये किराने का सामान ले जाने में मेरी मदद कर सकते हैं?,Hindi
আপনি কি আমাকে এই মুদি বহন করতে সাহায্য করতে পারেন?,Bengali
I'm looking forward to my vacation next month.,English
Estoy deseando que lleguen mis vacaciones el próximo mes.,Spanish
J'attends avec impatience mes vacances le mois prochain.,French
إنني أتطلع إلى إجازتي الشهر المقبل.,Arabic
Ανυπομονώ για τις διακοπές μου τον επόμενο μήνα.,Greek
Ich freue mich auf meinen Urlaub nächsten Monat.,German
Non vedo l'ora di andare in vacanza il mese prossimo.,Italian
Estou ansioso pelas minhas férias no próximo mês.,Portuguese
Я с нетерпением жду отпуска в следующем месяце.,Russian
我期待着下个月的假期。,Chinese
来月の休暇を楽しみにしています。,Japanese
Saya menantikan liburan saya bulan depan.,Indonesian
मैं अगले महीने अपनी छुट्टियों का इंतज़ार कर रहा हूँ।,Hindi
আমি পরের মাসে আমার ছুটির অপেক্ষায় আছি।,Bengali
The sky is full of stars tonight.,English
Esta noche el cielo está lleno de estrellas.,Spanish
Le ciel est plein d'étoiles ce soir.,French
السماء مليئة بالنجوم هذه الليلة.,Arabic
Ο ουρανός είναι γεμάτος αστέρια απόψε.,Greek
Der Himmel ist heute Nacht voller Sterne.,German
Il cielo è pieno di stelle stasera.,Italian
O céu está cheio de estrelas esta noite.,Portuguese
Небо сегодня полно звезд.,Russian
今晚的天空布满了星星。,Chinese
今夜の空は星でいっぱいです。,Japanese
Langit penuh bintang malam ini.,Indonesian
आज रात आसमान तारों से भरा है।,Hindi
আজ রাতে আকাশ তারায় ভরা।,Bengali
I'm going to buy a new pair of shoes.,English
Voy a comprar un par de zapatos nuevos.,Spanish
Je vais acheter une nouvelle paire de chaussures.,French
انا ذاهب لشراء زوج جديد من الأحذية.,Arabic
Πάω να αγοράσω ένα καινούργιο ζευγάρι παπούτσια.,Greek
Ich werde mir ein neues Paar Schuhe kaufen.,German
Vado a comprare un nuovo paio di scarpe.,Italian
Vou comprar um novo par de sapatos.,Portuguese
Я собираюсь купить новую пару обуви.,Russian
我要去买一双新鞋。,Chinese
新しい靴を買うつもりです。,Japanese
Saya akan membeli sepasang sepatu baru.,Indonesian
मैं जूते की एक नई जोड़ी खरीदने जा रहा हूँ।,Hindi
আমি এক জোড়া জুতা কিনতে যাচ্ছি।,Bengali
I'm not sure what I want to do for a career.,English
No estoy seguro de qué quiero hacer como carrera.,Spanish
Je ne suis pas sûr de ce que je veux faire comme carrière.,French
لست متأكدًا مما أريد أن أفعله في حياتي المهنية.,Arabic
Δεν είμαι σίγουρος τι θέλω να κάνω για μια καριέρα.,Greek
