text,language
Did you hear the thunder last night?,English
¿Escuchaste el trueno anoche?,Spanish
Avez-vous entendu le tonnerre hier soir ?,French
هل سمعت الرعد الليلة الماضية؟,Arabic
Άκουσες τη βροντή χθες το βράδυ;,Greek
Hast du letzte Nacht den Donner gehört?,German
Hai sentito il tuono ieri notte?,Italian
Você ouviu o trovão ontem à noite?,Portuguese
Ты слышал гром вчера вечером?,Russian
昨晚你听到雷声了吗？,Chinese
昨夜雷が聞こえましたか？,Japanese
Apakah Anda mendengar suara guntur tadi malam?,Indonesian
क्या आपने कल रात गड़गड़ाहट सुनी?,Hindi
আপনি কি গত রাতে বজ্র শুনতে পেয়েছেন?,Bengali
I need to water the plants on the balcony today.,English
Necesito regar las plantas del balcón hoy.,Spanish
Je dois arroser les plantes du balcon aujourd'hui.,French
أحتاج إلى سقي النباتات الموجودة على الشرفة اليوم.,Arabic
Πρέπει να ποτίσω τα φυτά στο μπαλκόνι σήμερα.,Greek
Ich muss heute die Pflanzen auf dem Balkon gießen.,German
Oggi devo annaffiare le piante sul balcone.,Italian
Preciso regar as plantas da varanda hoje.,Portuguese
Мне нужно сегодня полить растения на балконе.,Russian
今天我需要给阳台上的植物浇水。,Chinese
今日はベランダの植物に水をやる必要があります。,Japanese
Saya perlu menyirami tanaman di balkon hari ini.,Indonesian
मुझे आज बालकनी पर पौधों को पानी देना है।,Hindi
আমাকে আজ বারান্দায় গাছে জল দিতে হবে।,Bengali
Did you see the beautiful sunset last night?,English
¿Viste la hermosa puesta de sol anoche?,Spanish
Avez-vous vu le magnifique coucher de soleil hier soir ?,French
هل رأيت غروب الشمس الجميل الليلة الماضية؟,Arabic
Είδατε το υπέροχο ηλιοβασίλεμα χθες το βράδυ;,Greek
Hast du gestern Abend den wunderschönen Sonnenuntergang gesehen?,German
Hai visto il bellissimo tramonto ieri sera?,Italian
Você viu o lindo pôr do sol ontem à noite?,Portuguese
Вы видели красивый закат вчера вечером?,Russian
昨晚你看到美丽的日落了吗？,Chinese
昨夜、美しい夕日を見ましたか？,Japanese
Apakah Anda melihat indahnya matahari terbenam tadi malam?,Indonesian
क्या आपने कल रात सुंदर सूर्यास्त देखा?,Hindi
কাল রাতে কি সুন্দর সূর্যাস্ত দেখেছেন?,Bengali
My phone battery is almost dead I need to find a charger.,English
La batería de mi teléfono está casi agotada. Necesito encontrar un cargador.,Spanish
"La batterie de mon téléphone est presque morte, je dois trouver un chargeur.",French
بطارية هاتفي على وشك الانتهاء وأحتاج إلى العثور على شاحن.,Arabic
"Η μπαταρία του τηλεφώνου μου έχει σχεδόν τελειώσει, πρέπει να βρω φορτιστή.",Greek
Der Akku meines Telefons ist fast leer. Ich muss ein Ladegerät finden.,German
"La batteria del mio telefono è quasi scarica, devo trovare un caricabatterie.",Italian
"A bateria do meu telefone está quase acabando, preciso encontrar um carregador.",Portuguese
"Аккумулятор моего телефона почти разряжен, мне нужно найти зарядное устройство.",Russian
我的手机电池快没电了，我需要找个充电器。,Chinese
携帯電話のバッテリーがもうすぐ切れるので、充電器を探す必要があります。,Japanese
Baterai ponsel saya hampir habis. Saya perlu mencari pengisi daya.,Indonesian
"मेरे फोन की बैटरी लगभग खत्म हो गई है, मुझे चार्जर ढूंढना होगा।",Hindi
আমার ফোনের ব্যাটারি প্রায় শেষ হয়ে গেছে আমার একটি চার্জার খুঁজতে হবে।,Bengali
The coffee shop on the corner makes the best lattes.,English
La cafetería de la esquina hace los mejores cafés con leche.,Spanish
Le café du coin prépare les meilleurs lattés.,French
المقهى الموجود في الزاوية يصنع أفضل أنواع اللاتيه.,Arabic
Το καφενείο στη γωνία φτιάχνει τα καλύτερα lattes.,Greek
Das Café an der Ecke macht die besten Latte Macchiatos.,German
La caffetteria all'angolo fa il miglior cappuccino.,Italian
A cafeteria da esquina faz os melhores cafés com leite.,Portuguese
В кафе на углу готовят лучший латте.,Russian
拐角处的咖啡店提供最好的拿铁咖啡。,Chinese
角にあるコーヒーショップは最高のラテを作ってくれます。,Japanese
Kedai kopi di sudut jalan membuat latte terbaik.,Indonesian
कोने पर स्थित कॉफ़ी शॉप बेहतरीन लट्टे बनाती है।,Hindi
কোণার কফি শপ সেরা ল্যাটেস তৈরি করে।,Bengali
I'm going for a walk in the park after lunch.,English
Voy a dar un paseo por el parque después del almuerzo.,Spanish
Je vais me promener dans le parc après le déjeuner.,French
سأذهب للنزهة في الحديقة بعد الغداء.,Arabic
Μετά το μεσημεριανό θα πάω μια βόλτα στο πάρκο.,Greek
Nach dem Mittagessen gehe ich im Park spazieren.,German
Dopo pranzo vado a fare una passeggiata nel parco.,Italian
Vou dar um passeio no parque depois do almoço.,Portuguese
Я собираюсь прогуляться в парке после обеда.,Russian
午饭后我要去公园散步。,Chinese
昼食後、公園に散歩に行きます。,Japanese
Aku akan jalan-jalan di taman setelah makan siang.,Indonesian
मैं दोपहर के भोजन के बाद पार्क में टहलने जा रहा हूँ।,Hindi
দুপুরের খাবার খেয়ে পার্কে বেড়াতে যাচ্ছি।,Bengali
Can you pass me the salt please?,English
¿Puedes pasarme la sal por favor?,Spanish
Tu peux me passer le sel s'il te plaît ?,French
هل يمكنك أن تمرر لي الملح من فضلك؟,Arabic
Μπορείς να μου δώσεις το αλάτι σε παρακαλώ;,Greek
Können Sie mir bitte das Salz reichen?,German
"Puoi passarmi il sale, per favore?",Italian
"Você pode me passar o sal, por favor?",Portuguese
"Можешь передать мне соль, пожалуйста?",Russian
请把盐递给我好吗？,Chinese
塩を渡してくれませんか？,Japanese
Bisakah Anda memberikan saya garamnya?,Indonesian
क्या आप कृपया मुझे नमक दे सकते हैं?,Hindi
আপনি কি আমাকে লবণ দিতে পারেন?,Bengali
That movie was so funny I couldn't stop laughing.,English
Esa película fue tan divertida que no podía dejar de reír.,Spanish
Ce film était tellement drôle que je ne pouvais pas m'empêcher de rire.,French
كان هذا الفيلم مضحكًا جدًا لدرجة أنني لم أستطع التوقف عن الضحك.,Arabic
Η ταινία ήταν τόσο αστεία που δεν μπορούσα να σταματήσω να γελάω.,Greek
"Der Film war so lustig, dass ich nicht aufhören konnte zu lachen.",German
Quel film era così divertente che non riuscivo a smettere di ridere.,Italian
Esse filme foi tão engraçado que eu não conseguia parar de rir.,Portuguese
"Этот фильм был настолько забавным, что я не мог перестать смеяться.",Russian
那部电影太有趣了，我笑得停不下来。,Chinese
その映画はとても面白くて笑いが止まりませんでした。,Japanese
Film itu sangat lucu sehingga saya tidak bisa berhenti tertawa.,Indonesian
वह फिल्म इतनी मजेदार थी कि मैं अपनी हंसी नहीं रोक सका।,Hindi
মুভিটি এত মজার ছিল যে আমি হাসি থামাতে পারিনি।,Bengali
I think I might try a new recipe for dinner tonight.,English
Creo que podría probar una nueva receta para cenar esta noche.,Spanish
Je pense que je pourrais essayer une nouvelle recette pour le dîner ce soir.,French
أعتقد أنني قد أجرب وصفة جديدة لتناول العشاء الليلة.,Arabic
Νομίζω ότι μπορεί να δοκιμάσω μια νέα συνταγή για δείπνο απόψε.,Greek
"Ich glaube, ich probiere heute Abend vielleicht ein neues Rezept für das Abendessen aus.",German
Penso che potrei provare una nuova ricetta per la cena stasera.,Italian
Acho que posso tentar uma nova receita para o jantar esta noite.,Portuguese
"Думаю, сегодня вечером я мог бы попробовать новый рецепт на ужин.",Russian
我想今晚我可能会尝试一个新的晚餐食谱。,Chinese
今夜の夕食に新しいレシピを試してみようかなと思います。,Japanese
Saya rasa saya mungkin akan mencoba resep baru untuk makan malam malam ini.,Indonesian
मुझे लगता है कि मैं आज रात के खाने के लिए एक नया नुस्खा आज़मा सकता हूँ।,Hindi
আমি মনে করি আমি আজ রাতে ডিনারের জন্য একটি নতুন রেসিপি চেষ্টা করতে পারি।,Bengali
The train is running late again how frustrating.,English
"El tren vuelve a llegar tarde, qué frustrante.",Spanish
"Le train est encore une fois en retard, c'est frustrant.",French
القطار يتأخر مرة أخرى كم هو محبط.,Arabic
Το τρένο αργεί και πάλι πόσο απογοητευτικό.,Greek
"Der Zug hat schon wieder Verspätung, wie frustrierend.",German
"Il treno è di nuovo in ritardo, che frustrazione.",Italian
"O trem está atrasado novamente, que frustrante.",Portuguese
"Поезд снова опаздывает, как это расстраивает.",Russian
